Node id 	 x 	 y 	 fix_dem 	 flex_dem 	 veh_spa 	 store_spa 	 trans_cap 	 flex_store 	 fixed_arrival
o	0.0	25.0	0	0	0	448	0	false	0.0
1	1.8242258345124829	24.192192747715257	20	16	20	448	20	true	1.9950820665192173
2	8.610896884392622	29.37136908931478	20	0	40	448	40	false	10.532222777358262
3	8.868923895468917	29.71749554448421	20	16	60	24	24	true	10.963941970136533
4	7.551577726437913	41.69331177220828	20	0	80	24	24	false	23.01199472771026
5	9.807353594092577	40.45624083638697	20	0	100	448	100	false	25.584711048128618
6	10.488378443316604	41.29829359439105	20	16	120	448	120	true	26.66769197710331
7	23.45112603077843	41.36612120074975	20	16	140	448	140	true	39.63061701740311
8	23.18267879045767	39.14508893950179	20	16	160	448	160	true	41.8678135278465
9	21.048585331551433	31.643489567663952	20	16	180	448	180	true	49.66706657072851
10	15.278957783372443	26.995471712968467	20	16	200	448	200	true	57.0760254734539
11	18.012743768306755	21.733054257030517	20	16	220	24	24	true	63.00617077453917
12	22.86585472223847	23.63442104379277	20	0	240	448	240	false	68.21845257706813
13	28.58101527649883	18.550614484188046	20	16	260	24	24	true	75.86751456508037
14	30.810684251758936	18.717967804450215	20	16	280	24	24	true	78.1034552783016
15	31.8322273928141	18.45607469709487	20	16	300	24	24	true	79.15803499966793
16	32.752669055491054	19.788314008562107	20	16	320	24	24	true	80.77731707435727
17	31.396663770673634	23.169963551417254	20	16	340	448	340	true	84.42070889560642
18	37.564020338373005	28.552017420743358	20	0	360	24	24	false	92.6062321461673
19	36.378184001643405	34.16117358799227	20	16	380	24	24	true	98.33936747738832
20	32.31159893988214	38.52328188869705	20	0	400	448	400	false	104.30301593211948
21	29.001244225103033	37.62549742953255	20	16	420	448	420	true	107.73295256021883
22	33.27744758972868	45.16861323360891	20	16	440	448	440	true	116.40385281620968
23	34.862436463486475	45.43072901037855	20	16	460	448	448	true	118.01036905029122
24	43.59072979824193	40.2865471330999	20	16	480	448	448	true	128.14179104940163
25	47.49300673297333	41.02459116931733	20	16	500	448	448	true	132.113248499096
26	48.70178407479407	35.67031289116145	20	0	520	24	24	false	137.60227742432775
27	43.28433981636761	24.329533091309703	20	16	540	24	24	true	150.1705704174865
28	45.96638914343584	21.824548721164327	20	0	560	448	448	false	153.84049348037212
29	47.00862328426905	19.23054219586457	20	16	580	24	24	true	156.63604742505214
30	40.889846541781964	20.884377337645937	20	16	600	24	24	true	162.97439101786816
31	37.49530906277238	19.328343717967435	20	16	620	24	24	true	166.70857437195917
32	34.9929322533586	15.766422502883648	20	16	640	24	24	true	171.06163908992005
33	31.755550722819404	6.312891164938267	20	16	660	448	448	true	181.05413096791483
34	24.866344623796028	1.3657083142982918	20	0	680	24	24	false	189.53562722933518
35	24.028725827821717	14.582824870590205	20	0	700	24	24	false	202.7792587294176
36	23.015318633058058	14.02859958364051	20	16	720	448	448	true	203.93431708772388
37	18.43914567056528	13.787403472085119	20	16	740	24	24	true	208.5168419972993
38	15.435972766632988	13.853924503706832	20	0	760	448	448	false	211.5207515396393
39	9.7982103711578	8.963672043745868	20	16	780	24	24	true	218.98392338209263
40	1.5709119413290396	17.895995973856433	20	0	800	24	24	false	231.12784574045315
d	25.0	50.0	0	0	0	448	0	false	0.0
